"Konsentrat Buah Blueberry (Blueberry Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT BUAH ELDERBERRY (ELDERBERRY CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT BUNGA ELDERBERI (ELDERFLOWER CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT CAMPURAN SARI BUAH (MIXTURE OF FRUIT JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT COCOPANDAN (COCOPANDAN CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT COKELAT SUSU (MILK CHOCOLATE CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT COLA (COLA CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT DAUN ASAM MUDA (TAMARIND LEAVES CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Daun Mint (Mint Leaves Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT DAUN PANDAN (PANDAN LEAVES CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT DAUN TEH (TEA LEAVES CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Gula Tebu (Sugar Cane Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Jahe (Ginger Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Jeruk (Orange Concentrate)","Bahan Baku",NO,NO,NO,YES
"Keju Bubuk (Cheese Powder)","Bahan Baku",NO,NO,NO,YES
"Keju Cheddar (Cheddar Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Edam (Edam Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Feta (Feta Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Gouda (Gouda Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Grana Padano (Grana Padano Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Krim (Cream Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Mascarpone (Mascarpone Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Mozzarella (Mozzarella Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Myzithra (Mizithra Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Parmesan (Parmesan Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Pecorino (Pecorino Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Pecorino Romano (Pecorino Romano Cheese)","Bahan Baku",NO,NO,NO,YES
"Keju Ricota (Richotta Cheese)","Bahan Baku",NO,NO,NO,YES
"KAYU SECANG (SAPPAN WOOD - CAESALPINIAE SAPPANIS LIGNUM)","Bahan Baku",NO,NO,NO,YES
"Kayumanis-Keningar Bubuk (Cinnamon Powder)","Bahan Baku",NO,NO,NO,YES
"Kecap (Soy Sauce)","Bahan Baku",NO,NO,NO,YES
"KECAP ASIN (SALTY SOY SAUCE)","Bahan Baku",NO,NO,NO,YES
"Kecap Bubuk (Soy Sauce Powder)","Bahan Baku",NO,NO,NO,YES
"Kecap Ikan (Fish Sauce)","Bahan Baku",NO,NO,NO,YES
"Kecap Inggris (Worcestershire Sauce)","Bahan Baku",NO,NO,NO,YES
"KECAP KEDELAI MANIS (SWEET SOY SAUCE)","Bahan Baku",NO,NO,NO,YES
Kedelai,"Bahan Baku",NO,NO,NO,NO
"KEDONDONG (AMBARELLA)","Bahan Baku",NO,NO,NO,YES
"Kefir (Keffir)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Kacang Kedelai (Soybean Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Kacang Merah (Red Beans Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT KELAPA KOPYOR (KOPYOR CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Kepiting (Crab Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Kopi (Coffee Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT LECI (LYCHEES CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Lemon (Lemon Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Lidah Buaya (Aloe Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Lobak Merah (Red Radish Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Loofah (Loofah Concentrate) (Kecuali Pangan Untuk Keperluan Gizi Khusus)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Madu (Honey Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Mangga (Mango Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Mentimun (Cucumber Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Nanas (Pineapple Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Peppermint (Peppermint Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Pir (Pears Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Protein Kedelai (Soy Protein Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Protein Susu (Milk Protein Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT PROTEIN WHEY (WHEY PROTEIN CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"Konsentrat Santan (Coconut Milk Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Acai Berry (Acai Berry Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Anggur (Grape Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Anggur Merah (Red Grape Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Apel (Apple Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Aprikot (Apricots Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH ARONIA BERRY (ARONIABERRY JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Bit (Bit Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Bit Merah (Red Bit Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Blackberry (Blackberry Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Blackcurrant (Blackcurrant Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Blueberry (Blueberry Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH CAMPURAN (MIXED FRUIT JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Ceri (Cherry Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Delima (Pomegranate Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Durian (Durian Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH ELDERBERRY (ELDERBERRY JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH GOJI BERRY (GOJI BERRY JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH JAMBU MERAH (GUAVA JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT SARI BUAH JERUK (ORANGE JUICE CONCENTRATE)","Bahan Baku",YES,NO,NO,YES
"Konsentrat Sari Buah Jeruk Bali Merah (grapefruit juice concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Jeruk Florida (Florida Orange Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH JERUK NIPIS (LIME JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Kawista (Kawista Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Kiwi (Kiwi Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH KRANBERI (CRANBERRY JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH KURMA (DATES JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH LABU AIR (CALABASH JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH LECI (LYCHEE JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"Konsentrat Sari Buah Leci (Lychees Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Lemon (Lemon Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Mangga (Mango Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Markisa (Passion Fruit Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Melon (Honeydew Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Merah (Red Fruit Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Nanas (Pineapple Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Nangka (Jackfruit Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Pepaya (Papaya Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH PERSIK (PEACH JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH PIR (PEAR JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Pisang (Banana Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Plum (Plum Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Prune (Prune Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Quince (Quince Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Raspberry (Raspberry Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Redcurrant (Redcurrant Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH SALAK (SNAKE FRUIT JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Semangka (Watermelon Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Buah Sirsak (Soursop Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH STROBERI (STRAWBERRY JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SARI BUAH TOMAT (TOMATO JUICE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Sari Kelapa (Coconut Juice Concentrate)","Bahan Baku",NO,NO,NO,YES
"konsentrat sayur .....","Bahan Baku",NO,NO,NO,YES
"Konsentrat Spirulina (Spirulina Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT SUSU (MILK CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Talas (Taro Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT VANILA (VANILLA CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT WHEY PROTEIN (WHEY PROTEIN CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"Konsentrat Wortel (Carrot Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT WORTEL UNGU/WORTEL HITAM (PURPLE/BLACK CARROT CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"Keju Romano (Romano Cheese)","Bahan Baku",NO,NO,NO,YES
"KEJU WHEY","Bahan Baku",NO,NO,NO,NO
"KELABAT (FENUGREEK)(HALBA)","Bahan Baku",NO,NO,NO,YES
"Kelabat Bubuk (Fenugreek Powder)","Bahan Baku",NO,NO,NO,YES
"Keladi - Talas (Taro-Caladium)","Bahan Baku",NO,NO,NO,YES
"Kelapa (Coconut)","Bahan Baku",NO,NO,NO,YES
"Kelapa Bubuk (Coconut Powder)","Bahan Baku",NO,NO,NO,YES
"Kelapa Kering (Dried Coconut)","Bahan Baku",NO,NO,NO,YES
"Kelapa Muda (Young Coconut)","Bahan Baku",NO,NO,NO,YES
"Kelapa Parut (Desiccated Coconut)","Bahan Baku",NO,NO,NO,YES
"Kelapa Parut Kering (Dried Desiccated Coconut)","Bahan Baku",NO,NO,NO,YES
"Kelapa Sawit (Palm)","Bahan Baku",NO,NO,NO,YES
"Kelengkeng (Longan)","Bahan Baku",NO,NO,NO,YES
"Kelp Bubuk (Kelp Powder)","Bahan Baku",NO,NO,NO,YES
"Kemangi (Basil)","Bahan Baku",NO,NO,NO,YES
"Kembang Kol (Cauliflower)","Bahan Baku",NO,NO,NO,YES
"KEMBANG PALA (MYRISTICA FRAGRAN)","Bahan Baku",NO,NO,NO,NO
"KEMBANG SEPATU (HIBISCUS ROSA SINENSIS)","Bahan Baku",NO,NO,NO,YES
"Kembang Tahu (Beancurd)","Bahan Baku",NO,NO,NO,YES
"KEMIRI (CANDLENUT)","Bahan Baku",NO,NO,NO,YES
"KEMIRI BUBUK (CANDLENUT POWDER)","Bahan Baku",NO,NO,NO,YES
"KENCUR ( KAEMPFERIA GALANGA )","Bahan Baku",NO,NO,NO,YES
"Kenikir (Marigolds)","Bahan Baku",NO,NO,NO,YES
KENTANG,"Bahan Baku",NO,NO,NO,NO
"Kentang (Potato)","Bahan Baku",NO,NO,NO,YES
"Kentang Bubuk (Potato Powder)","Bahan Baku",NO,NO,NO,YES
"Kentang Kering (Dried Potatoes)","Bahan Baku",NO,NO,NO,YES
"Kentang Merah (Red Potato)","Bahan Baku",NO,NO,NO,YES
"Kentang Panggang Bubuk (Roasted Potato Powder)","Bahan Baku",NO,NO,NO,YES
"Keong (Snail)","Bahan Baku",NO,NO,NO,YES
"Kepah (Mussel)","Bahan Baku",NO,NO,NO,YES
"Kepiting (Crab)","Bahan Baku",NO,NO,NO,YES
"Kerang (Scallops)","Bahan Baku",NO,NO,NO,YES
"Kerang Bubuk (Scallops Powder)","Bahan Baku",NO,NO,NO,YES
"Keripik Pisang (Banana Chips)","Bahan Baku",NO,NO,NO,YES
"Keripik Singkong (Cassava Chips)","Bahan Baku",NO,NO,NO,YES
"KERTAS BERAS","Bahan Baku",YES,YES,NO,YES
Kerupuk,"Bahan Baku",NO,NO,NO,YES
"Kerupuk Beras (Rice Crackers)","Bahan Baku",NO,NO,NO,YES
"Kerupuk Ikan","Bahan Baku",NO,NO,NO,YES
"KERUPUK KEPITING ( CRAB CHIPS )","Bahan Baku",NO,NO,NO,YES
"Kerupuk Udang (Prawn Crackers)","Bahan Baku",NO,NO,NO,YES
"Ketam (Crab)","Bahan Baku",NO,NO,NO,YES
"Ketan Hitam (Black Sticky Rice)","Bahan Baku",NO,NO,NO,YES
"KETUMBAR (CORIANDER)","Bahan Baku",NO,NO,NO,YES
"Ketumbar Bubuk (Coriander Powder)","Bahan Baku",NO,NO,NO,YES
"Kimchi (Kimchi)","Bahan Baku",NO,NO,NO,YES
"Kimchi Kering (Kimchi Powder)","Bahan Baku",NO,NO,NO,YES
"KININ (KININE)","Bahan Baku",NO,NO,YES,YES
"Kismis (Raisin)","Bahan Baku",NO,NO,NO,YES
"Kismis Merah (Red Raisin)","Bahan Baku",NO,NO,NO,YES
"Kitosan (Chitosan)","Bahan Baku",NO,NO,NO,YES
"Kiwi (Kiwi)","Bahan Baku",NO,NO,NO,YES
"KLEMBAK (RHEUM OFFICINALE)","Bahan Baku",NO,NO,YES,YES
"KLOROFIL (CHLOROPHYL)","Bahan Baku",NO,NO,NO,NO
Kluwek-Keluwek,"Bahan Baku",NO,NO,NO,YES
KOJI,"Bahan Baku",NO,NO,NO,YES
"KOJI (SWEET POTATO KOJI)","Bahan Baku",NO,YES,NO,NO
"KOJI BERAS (RICE KOJI)","Bahan Baku",NO,YES,NO,NO
"Kol - Kubis (Cabbage)","Bahan Baku",NO,NO,NO,YES
"Kol - Kubis Kering (Dried Cabbage)","Bahan Baku",NO,NO,NO,YES
"Kolagen (Collagen)","Bahan Baku",NO,NO,NO,YES
"KOLANG KALING ( BUAH ATAP, SUGAR PALM FRUIT )","Bahan Baku",NO,NO,NO,YES
"KOLEKALSIFEROL (VIT D3)","Bahan Baku",NO,NO,NO,YES
"Kolin (Choline)","Bahan Baku",NO,NO,NO,YES
"Kolin Bitartrat (Choline Bitartrat)","Bahan Baku",NO,NO,NO,YES
"Kolin Klorida (Choline Chloride)","Bahan Baku",NO,NO,NO,YES
"Kolostrum Bubuk (Colostrum Powder)","Bahan Baku",NO,NO,NO,YES
"KONDROITIN (CHONDROITIN)","Bahan Baku",NO,NO,YES,YES
"KONDROITIN SULFAT (CHONDROITIN SULFATE)","Bahan Baku",NO,NO,YES,YES
"Konsentrat acerola","Bahan Baku",NO,NO,NO,YES
"Konsentrat Agave (Agave Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Air Kelapa (Coconut Water Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Akar Bunga Balon (Balloon Flower Root Concentrate)","Bahan Baku",NO,NO,YES,YES
"KONSENTRAT ANGGUR MERAH (RED GRAPE CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"KONSENTRAT APEL (APPLE CONCENTRATE)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT ARONIA BERRY (CHOKEBERRY CONCENTRATE)","Bahan Baku",NO,NO,NO,NO
"Konsentrat Asam Jawa (Tamarind Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Bawang Putih (Garlic Concentrate)","Bahan Baku",NO,NO,NO,YES
"Konsentrat Blewah (Cantaloupe Concentrate)","Bahan Baku",NO,NO,NO,YES
"KONSENTRAT BUAH ......","Bahan Baku",NO,NO,NO,YES
"Konsentrat Buah Anggur (Grape Concentrate)","Bahan Baku",NO,NO,NO,YES
"Karamel (Caramel)","Bahan Baku",NO,NO,NO,YES
"Karamel Bubuk (Caramel Powder)","Bahan Baku",NO,NO,NO,YES
"KARAMEL CAIR (LIQUID CARAMEL)","Bahan Baku",NO,NO,NO,NO
"Karagenan (Caragenan)","Bahan Baku",NO,NO,NO,YES
"DEKSTROSA MONOHIDRAT (DEXTROSE MONOHYDRATE)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK BUNGA CHAMOMILE (CHAMOMILE FLOS EXTRACT)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK BUNGA ELDER (ELDER FLOS EXTRACT)","Bahan Baku",NO,NO,NO,NO
"Ekstrak Bunga Jeruk (Orange Flos Extract)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK BUNGA KRISAN (CHRYSANTHEMUM EXTRACT)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK BUNGA MAWAR (ROSE FLOS EXTRACT)","Bahan Baku",NO,NO,NO,NO
"EKSTRAK BUNGA SAFFLOWER (CARTHAMUS TINCTORIUS)","Bahan Baku",NO,NO,NO,NO
"Ekstrak Cabe (Chili Extract)","Bahan Baku",NO,NO,NO,YES
"Ekstrak Campuran Buah Beri (Mixberry Extract)","Bahan Baku",NO,NO,NO,YES
"Ekstrak Chicory (Chicory Extract)","Bahan Baku",NO,NO,NO,YES
"Ekstrak Cincau (Grass Jelly Extract)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK COCOPANDAN","Bahan Baku",NO,NO,NO,NO
"Kalium Hidroksida","Bahan Baku",NO,NO,NO,YES
"KALIUM IODIDA (POTASSIUM IODIDA-KIO3)","Bahan Baku",NO,NO,NO,YES
"Kalium Karbonat (Potassium carbonate)","Bahan Baku",NO,NO,NO,YES
"Kalium Kaseinat (Potassium Caseinate)","Bahan Baku",NO,NO,NO,YES
"KALIUM KLORIDA (POTASSIUM CHLORIDE)","Bahan Baku",NO,NO,NO,YES
"Kalium Sitrat","Bahan Baku",NO,NO,NO,YES
"KALSIUM DARI GANGGANG LAUT (CALCAREOUS MARINE ALGAE)","Bahan Baku",NO,NO,NO,YES
"Kalsium Gliserofosfat (Calcium Glycerophosphate)","Bahan Baku",NO,NO,NO,YES
"Kalsium Hidrogen Fosfat Anhidrat (Calsium Hydrogen Phosphate Anhydrous)","Bahan Baku",NO,NO,NO,YES
"Kalsium hidroksida","Bahan Baku",NO,NO,NO,YES
"KALSIUM KARBONAT","Bahan Baku",NO,NO,NO,YES
"Kalsium Kaseinat (Calcium caseinate)","Bahan Baku",NO,NO,NO,YES
"Kalsium Klorida","Bahan Baku",NO,NO,NO,YES
"Kalsium L-5-metil tetrahidrofolat (Calcium L-5- methyl tetrahydrofolate)","Bahan Baku",NO,NO,NO,YES
"Kalsium Laktat (Calcium Laktate)","Bahan Baku",NO,NO,NO,YES
"Kalsium Natrium Kaseinat (Calcium Sodium Caseinate)","Bahan Baku",NO,NO,NO,YES
"KALSIUM PANTOTENAT (CALCIUM PANTOTHENATE)","Bahan Baku",NO,NO,NO,YES
"KALSIUM PANTOTENAT (VIT B5)","Bahan Baku",NO,NO,NO,NO
"Kalsium Pidolat (Calcium Pidolate)","Bahan Baku",NO,NO,NO,YES
"Kalsium Susu (Milk Calcium)","Bahan Baku",NO,NO,NO,YES
"Kalsium Tulang Ikan","Bahan Baku",NO,NO,NO,YES
"KALSIUM-D-PANTOTENAT (CALCIUM-D-PANTOTHENATE)","Bahan Baku",NO,NO,NO,NO
Kamaboko,"Bahan Baku",NO,NO,NO,YES
Kangkung,"Bahan Baku",NO,NO,NO,YES
"Kapulaga (Cardamon)","Bahan Baku",NO,NO,NO,YES
"Kapulaga Bubuk (Cardamon Powder)","Bahan Baku",NO,NO,NO,YES
"DHA (dari Minyak Ikan)","Bahan Baku",NO,NO,NO,YES
"DHA (dari Minyak Sel Tunggal)","Bahan Baku",NO,NO,NO,YES
"DHA (DOCOSAHEXAENOIC ACID )","Bahan Baku",NO,NO,NO,YES
"DIKALIUM FOSFAT (DIPOTASSIUM PHOSPHATE-DIPOTASSIUM ORTHOPHOSPHATE)","Bahan Baku",NO,NO,NO,YES
"DI-KALIUM HIDROGEN FOSFAT (DI-POTASSIUM HYDOGEN PHOSPAT)","Bahan Baku",NO,NO,NO,NO
"DIKALSIUM FOSFAT (KALSIUM HIDROGEN FOSFAT, KALSIUM MONOHIDROGEN FOSFAT, KALSIUM HIDROGEN ORTOFOSFAT))","Bahan Baku",NO,NO,NO,YES
"Cabe Jalapeno (Jalapeno Chili)","Bahan Baku",NO,NO,NO,YES
"CABE JALAPENO BUBUK (JALAPENO POWDER)","Bahan Baku",NO,NO,NO,YES
"CABE JAWA (JAVANESE LONG PEPPER, PIPER RETROFRACTUM VAHL.)","Bahan Baku",NO,NO,NO,YES
"Cabe Kering (Dried Chili)","Bahan Baku",NO,NO,NO,YES
"Cabe Kuning (Yellow Chili)","Bahan Baku",NO,NO,NO,YES
"Cabe Hijau (Green Chili)","Bahan Baku",NO,NO,NO,YES
"Cabe Hijau Bubuk (Green Chili Powder)","Bahan Baku",NO,NO,NO,YES
"Cabe Habanero (Habanero Chili)","Bahan Baku",NO,NO,NO,YES
"Buttermilk (Buttermilk)","Bahan Baku",NO,NO,NO,YES
"Buttermilk Bubuk (Buttermilk Powder)","Bahan Baku",NO,NO,NO,YES
"Cabe (Chili)","Bahan Baku",NO,NO,NO,YES
"Cabe Bubuk (Chili Powder)","Bahan Baku",NO,NO,NO,YES
"BUNGA JAGUNG (CORN FLOWER - CENTAURA CYANUS)","Bahan Baku",NO,NO,NO,NO
"BUNGA JERUK CITRUS AURANTIUM (FLOWERS ORANGE CITRUS AURANTIUM)","Bahan Baku",NO,NO,NO,YES
"BUNGA JERUK CITRUS AURANTIUM-JERUK NIPIS (ORANGE BLOSSOMS)","Bahan Baku",NO,NO,NO,YES
"Bunga Lavender (Lavandula angustifolia)","Bahan Baku",NO,NO,NO,YES
"BUNGA MATAHARI","Bahan Baku",NO,NO,NO,NO
"Bunga Matahari (Sunflower)","Bahan Baku",NO,NO,NO,YES
"BUNGA MAWAR ROSA CHINENSIS (ROSE BLOSSOMS)","Bahan Baku",NO,NO,NO,NO
"BUNGA MAWAR-ROSE BLOSSOM (ROSA CHINENSIS)","Bahan Baku",NO,NO,NO,YES
"Bunga Osmanthus Kering (Dried Osmanthus Flower) (Kecuali Pangan Untuk Keperluan Gizi Khusus)","Bahan Baku",NO,NO,NO,YES
"Bunga Pala","Bahan Baku",NO,YES,NO,YES
"BUNGA SAFFLOWER","Bahan Baku",NO,NO,NO,NO
"BUNGA SAKURA","Bahan Baku",NO,NO,NO,NO
"Bunga Scarlet Bee Balm (Monarda didyma L)","Bahan Baku",NO,NO,NO,YES
"Bunga Sedap Malam (Lily Flower)","Bahan Baku",NO,NO,NO,YES
"Bunga Telang (Clitoria Ternatea)","Bahan Baku",NO,NO,NO,YES
"bunga teratai","Bahan Baku",NO,NO,NO,NO
"Buntut Sapi (Oxtail)","Bahan Baku",NO,NO,NO,YES
"BURDOCK ROOT","Bahan Baku",NO,NO,YES,NO
"Ekstrak Wasabi (Wasabi Extract)","Bahan Baku",NO,NO,NO,YES
"Ekstrak Wildberry (Wildberry Extract)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK WOLFBERRY (WOLFBERRY EXTRACT)","Bahan Baku",NO,NO,NO,YES
"Ekstrak Wortel (Carrot Extract)","Bahan Baku",NO,NO,NO,YES
"EKSTRAK WORTEL UNGU/WORTEL HITAM (PURPLE/BLACK CARROTS EXTRACT)","Bahan Baku",NO,NO,NO,YES
"Ekstrak Zizania latifolia (Kecuali Pangan Untuk Keperluan Gizi Khusus)","Bahan Baku",NO,NO,YES,YES
"ELDERBERRY (SAMBUCUS EBULUS)","Bahan Baku",NO,NO,NO,YES
"ELDERBERRY (SAMBUCUS NIGRA)","Bahan Baku",NO,NO,NO,YES
"EMPING BARLEY ","Bahan Baku",NO,NO,NO,YES
"EMPING JAGUNG (CORN FLAKES)","Bahan Baku",NO,NO,NO,YES
"EMPING MELINJO - GNETUM GNEMON ","Bahan Baku",NO,NO,NO,YES
"ENZIM AMILASE (AMILASE ENZYME)","Bahan Baku",NO,NO,NO,NO
"Enzim Beta - Fruktofuranosidase ","Bahan Baku",NO,NO,NO,YES
"ENZIM BROMELAIN (BROMELAINE ENZYME)","Bahan Baku",NO,NO,NO,NO
"Enzim Glucoamylase dari Aspergillus niger (Glucoamylase from Aspergillus niger)","Bahan Baku",NO,NO,NO,YES
"ENZIM LAKTASE (LACTASE ENZYME)","Bahan Baku",NO,NO,NO,YES
"Enzim Laktoperoksidase (Lactoperoxidase Enzyme)","Bahan Baku",NO,NO,NO,YES
"ENZIM LIPASE (LIPASE ENZYME)","Bahan Baku",NO,NO,NO,YES
"ENZIM PAPAIN (PAPAIN ENZYME)","Bahan Baku",NO,NO,NO,NO
"ENZIM PROTEASE (PROTEASE ENZYME)","Bahan Baku",NO,NO,NO,YES
"Enzim Transglutaminase","Bahan Baku",NO,NO,NO,YES
"EPA (EICOSAPENTAENOIC ACID)","Bahan Baku",NO,NO,NO,YES
"Es (Ice)","Bahan Baku",NO,NO,NO,YES
"Es Batu (Ice Cube)","Bahan Baku",NO,NO,NO,YES
"Es Susu (Milk Ice)","Bahan Baku",NO,NO,NO,YES
"Ester Sterol","Bahan Baku",NO,NO,NO,YES
"EUCOMMIA ULMOIDES","Bahan Baku",NO,NO,NO,NO
