release,date,author,status,maturity,version,first,distribution,abstract
Net-SNMP-Mixin-IfInfo-1.00,2021-01-16T12:43:06,GAISSMAI,backpan,released,1.00,,Net-SNMP-Mixin-IfInfo,"mixin class for interface related infos"
RedisDB-2.56,2021-01-16T11:30:11,ZWON,cpan,released,2.56,,RedisDB,"Perl extension to access redis database"
Kelp-Module-WebSocket-AnyEvent-1.03,2021-01-16T10:21:45,BRTASTIC,backpan,released,1.03,,Kelp-Module-WebSocket-AnyEvent,"AnyEvent websocket server integration with Kelp"
Kelp-Module-Raisin-1.00,2021-01-16T10:13:53,BRTASTIC,latest,released,1.00,1,Kelp-Module-Raisin,"Raisin integration with Kelp"
TableData-Lookup-0.001,2021-01-16T10:12:12,PERLANCAR,backpan,released,0.001,1,TableData-Lookup,"Lookup value in a table data structure"
Kelp-Module-Symbiosis-1.10,2021-01-16T10:10:45,BRTASTIC,backpan,released,1.10,,Kelp-Module-Symbiosis,"Manage an entire ecosystem of Plack organisms under Kelp"
OTRS-OPM-Installer-0.05,2021-01-16T09:14:28,PERLSRVDE,latest,released,0.05,,OTRS-OPM-Installer,"Install OTRS add ons"
OTRS-OPM-Parser-1.05,2021-01-16T07:36:58,PERLSRVDE,latest,released,1.05,,OTRS-OPM-Parser,"Parser for the .opm file"
OTRS-OPM-Validate-0.02,2021-01-16T07:30:22,PERLSRVDE,cpan,released,0.02,,OTRS-OPM-Validate,"Validate .opm files"
RxPerl-v6.4.2,2021-01-16T07:00:26,KARJALA,backpan,released,v6.4.2,,RxPerl,"an implementation of Reactive Extensions / rxjs for Perl"
Test2-Tools-LoadModule-0.005,2021-01-16T05:19:15,WYANT,cpan,released,0.005,,Test2-Tools-LoadModule,"Test whether a module can be successfully loaded."
Test-Pod-LinkCheck-Lite-0.006,2021-01-16T05:16:25,WYANT,cpan,released,0.006,,Test-Pod-LinkCheck-Lite,"Test POD links"
Net-Saml2-0.31-TRIAL,2021-01-16T02:52:05,TIMLEGGE,backpan,developer,0.31,,Net-Saml2,"SAML bindings and protocol implementation"
LyricFinder-1.01,2021-01-16T02:50:38,TURNERJW,cpan,released,1.01,,LyricFinder,"Fetch song lyrics from several internet lyric sites."
JSON-Server-0.00_02,2021-01-16T01:34:44,BKB,backpan,developer,0.00_02,,JSON-Server,"JSON-only server"
Calendar-Indonesia-Holiday-0.335,2021-01-16T01:14:12,PERLANCAR,backpan,released,0.335,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Module-List-Wildcard-0.004008,2021-01-16T00:05:45,PERLANCAR,backpan,released,0.004008,,Module-List-Wildcard,"A fork of Module::List that groks wildcard"
Word-Rhymes-1.04,2021-01-15T21:43:55,STEVEB,latest,released,1.04,,Word-Rhymes,"Takes a word and fetches rhyming matches from RhymeZone.com"
Kelp-Module-Symbiosis-1.01_1,2021-01-15T19:51:28,BRTASTIC,backpan,developer,1.01_1,,Kelp-Module-Symbiosis,"Manage an entire ecosystem of Plack organisms under Kelp"
Roman-Unicode-1.032_02,2021-01-15T17:46:54,BDFOY,backpan,developer,1.032_02,,Roman-Unicode,"Make roman numerals, using the Unicode characters for them"
OTRS-OPM-Validate-0.01,2021-01-15T17:28:41,PERLSRVDE,cpan,released,0.01,1,OTRS-OPM-Validate,"Validate .opm files"
Dist-Mgr-1.06,2021-01-15T17:19:25,STEVEB,backpan,released,1.06,,Dist-Mgr,"Automation for Perl distribution creation, integration, pre-release, release and post-release tasks."
Roman-Unicode-1.032_01,2021-01-15T16:53:58,BDFOY,backpan,developer,1.032_01,,Roman-Unicode,"Make roman numerals, using the Unicode characters for them"
Config-Model-CursesUI-1.107,2021-01-15T15:48:02,DDUMONT,latest,released,1.107,,Config-Model-CursesUI,"Curses interface to edit config data through Config::Model"
Log-Report-1.31,2021-01-15T15:37:48,MARKOV,backpan,released,1.31,,Log-Report,"report a problem, pluggable handlers and language support"
WWW-Wookie-v1.1.2,2021-01-15T15:24:17,IPENBURG,cpan,released,v1.1.2,,WWW-Wookie,"Apache Wookie Connector Framework implementation"
Perlanet-v2.0.5,2021-01-15T15:14:32,DAVECROSS,latest,released,v2.0.5,,Perlanet,"A program for creating programs that aggregate web feeds (both"
Net-Songkick-v1.0.6,2021-01-15T15:09:54,DAVECROSS,cpan,released,v1.0.6,,Net-Songkick,"Perl wrapper for the Songkick API"
Tinkerforge-2.1.29,2021-01-15T14:50:39,ISHRAQ,cpan,released,v2.1.29,,Tinkerforge,"Official Perl support for all Tinkerforge Bricks and Bricklets"
Catmandu-1.2014,2021-01-15T14:31:10,NICS,cpan,released,1.2014,,Catmandu,"a data toolkit"
WebService-Postex-0.001,2021-01-15T13:46:44,WATERKIP,cpan,released,0.001,1,WebService-Postex,"A Postex WebService implemenation in Perl"
Sys-Virt-v7.0.0,2021-01-15T13:14:11,DANBERR,cpan,released,v7.0.0,,Sys-Virt,"libvirt Perl API"
Log-Report-1.30,2021-01-15T11:48:21,MARKOV,backpan,released,1.30,,Log-Report,"report a problem, pluggable handlers and language support"
JSON-Server-0.00_01,2021-01-15T09:31:56,BKB,backpan,developer,0.00_01,1,JSON-Server,"JSON-only server"
Log-Report-Optional-1.07,2021-01-15T09:12:33,MARKOV,latest,released,1.07,,Log-Report-Optional,"Log::Report in the lightest form"
Web-Sitemap-0.902_2,2021-01-15T09:04:13,BRTASTIC,backpan,developer,0.902_2,,Web-Sitemap,"Simple way to generate sitemap files with paging support"
Nano-0.07,2021-01-15T09:04:02,AWNCORP,latest,released,0.07,,Nano,"Minimalist Object Persistence"
Web-Sitemap-0.902_1,2021-01-15T08:51:12,BRTASTIC,backpan,developer,0.902_1,,Web-Sitemap,"Simple way to generate sitemap files with paging support"
Chemistry-Elements-1.074,2021-01-15T08:28:11,BDFOY,latest,released,1.074,,Chemistry-Elements,"Perl extension for working with Chemical Elements"
CACertOrg-CA-20210114.001,2021-01-15T08:20:20,BDFOY,latest,released,20210114.001,,CACertOrg-CA,"CACert.org's CA root certificate in PEM format"
ConfigReader-Simple-1.294,2021-01-15T07:53:33,BDFOY,latest,released,1.294,,ConfigReader-Simple,"A simple line-oriented configuration file parser"
Brick-0.901,2021-01-15T07:34:37,BDFOY,latest,released,0.901,,Brick,"Complex business rule data validation"
Object-Iterate-1.145,2021-01-15T07:05:14,BDFOY,latest,released,1.145,,Object-Iterate,"iterators for objects that know the next element"
Email-Send-YYClouds-0.04,2021-01-15T05:17:45,YHPENG,latest,released,0.04,,Email-Send-YYClouds,"Send email using any smtp relay server"
Perl-Critic-Policy-Variables-ProhibitUnusedVarsStricter-0.109,2021-01-15T05:17:34,WYANT,cpan,released,0.109,,Perl-Critic-Policy-Variables-ProhibitUnusedVarsStricter,"Critique unused variables in Perl source"
Perl-Critic-Policy-RegularExpressions-ProhibitEmptyAlternatives-0.003,2021-01-15T05:13:29,WYANT,cpan,released,0.003,,Perl-Critic-Policy-RegularExpressions-ProhibitEmptyAlternatives,"Beware empty alternatives, because they always match."
Faker-1.04,2021-01-15T04:52:06,AWNCORP,latest,released,1.04,,Faker,"Extensible Fake Data Generator"
Rewire-0.06,2021-01-15T04:30:16,AWNCORP,latest,released,0.06,,Rewire,"Dependency Injection Container for Perl 5"
Ubuntu-Releases-20210115.0,2021-01-15T03:10:28,PERLANCAR,backpan,released,20210115.0,,Ubuntu-Releases,"List Ubuntu releases"
Net-Saml2-0.30-TRIAL,2021-01-15T00:12:28,TIMLEGGE,backpan,developer,0.30,,Net-Saml2,"SAML bindings and protocol implementation"
Module-List-Wildcard-0.004007,2021-01-15T00:05:48,PERLANCAR,backpan,released,0.004007,,Module-List-Wildcard,"A fork of Module::List that groks wildcard"
Algorithm-CP-IZ-0.06,2021-01-14T23:26:59,TOSHIFJW,latest,released,0.06,,Algorithm-CP-IZ,"Perl interface for iZ-C library"
Backup-EZ-0.46,2021-01-14T20:49:58,GRAVATTJ,latest,released,0.46,,Backup-EZ,"Simple backups based on rsync."
POE-Component-Client-Ping-1.176,2021-01-14T20:30:43,RCAPUTO,backpan,released,1.176,,POE-Component-Client-Ping,"POE component for non-blocking/concurrent ICMP ping."
Term-Size-0.211,2021-01-14T19:08:25,FERREIRA,latest,released,0.211,,Term-Size,"Retrieve terminal size on Unix"
Wikibase-Datatype-Struct-0.06,2021-01-14T18:17:54,SKIM,cpan,released,0.06,,Wikibase-Datatype-Struct,"Wikibase data types struct conversions."
Wikibase-Datatype-0.06,2021-01-14T17:45:05,SKIM,cpan,released,0.06,,Wikibase-Datatype,"Wikibase data types."
URI-5.06,2021-01-14T16:01:52,OALDERS,cpan,released,5.06,,URI,"Uniform Resource Identifiers (absolute and relative)"
Kelp-1.03_1,2021-01-14T15:00:50,BRTASTIC,backpan,developer,1.03_1,,Kelp,"A web framework light, yet rich in nutrients."
File-FormatIdentification-RandomSampling-0.005,2021-01-14T14:56:43,ART,cpan,released,0.005,1,File-FormatIdentification-RandomSampling,"methods to identify content of device o media files using random sampling"
Date-Extract-P800Picture-v1.1.5,2021-01-14T14:50:03,IPENBURG,cpan,released,v1.1.5,,Date-Extract-P800Picture,"extract the date from Sony Ericsson P800 pictures"
Archive-BagIt-0.071,2021-01-14T14:11:21,ART,cpan,released,0.071,,Archive-BagIt,"The main module to handle bags."
GitHub-Actions-0.0.4,2021-01-14T12:17:33,JMERELO,cpan,released,0.0.4,,GitHub-Actions,"Work in GitHub Actions using Perl"
Calendar-Simple-v2.0.1,2021-01-14T11:55:50,DAVECROSS,latest,released,v2.0.1,,Calendar-Simple,"Perl extension to create simple calendars"
XML-Feed-0.60,2021-01-14T11:42:24,DAVECROSS,backpan,released,0.60,,XML-Feed,"XML Syndication Feed Support"
GitHub-Actions-0.0.3,2021-01-14T11:05:32,JMERELO,cpan,released,0.0.3,1,GitHub-Actions,"Work in GitHub Actions using Perl"
Roman-Unicode-1.032,2021-01-14T10:36:13,BDFOY,cpan,released,1.032,,Roman-Unicode,"Make roman numerals, using the Unicode characters for them"
Tie-StringArray-1.102,2021-01-14T08:59:58,BDFOY,latest,released,1.102,,Tie-StringArray,"use a tied string as an array of chars"
Tie-Timely-1.023,2021-01-14T08:58:31,BDFOY,latest,released,1.023,,Tie-Timely,"Time out scalar values"
Text-Amuse-Compile-1.52,2021-01-14T08:53:34,MELMOTHX,cpan,released,1.52,,Text-Amuse-Compile,"Compiler for Text::Amuse"
App-PPI-Dumper-1.022,2021-01-14T08:25:32,BDFOY,latest,released,1.022,,App-PPI-Dumper,"Use the PPI to dump the structure of a Perl file"
App-Module-Lister-0.154,2021-01-14T08:22:43,BDFOY,latest,released,0.154,,App-Module-Lister,"List the Perl modules in @INC"
Calendar-Indonesia-Holiday-0.334,2021-01-14T07:47:03,PERLANCAR,backpan,released,0.334,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Bundle-BDFOY-20210113,2021-01-14T07:26:28,BDFOY,latest,released,20210113,,Bundle-BDFOY,"install all modules by BDFOY"
Test-DB-0.07,2021-01-14T07:06:56,AWNCORP,latest,released,0.07,,Test-DB,"Temporary Databases for Testing"
PPIx-Regexp-0.077,2021-01-14T05:29:02,WYANT,cpan,released,0.077,,PPIx-Regexp,"Parse regular expressions"
PPIx-QuoteLike-0.014,2021-01-14T05:24:27,WYANT,cpan,released,0.014,,PPIx-QuoteLike,"Parse Perl string literals and string-literal-like things."
Statocles-Plugin-VideoTag-0.0200,2021-01-14T05:21:38,GENE,backpan,released,0.0200,,Statocles-Plugin-VideoTag,"Change video file anchors to video elements"
Calendar-Indonesia-Holiday-0.333,2021-01-14T02:43:09,PERLANCAR,backpan,released,0.333,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Statocles-Plugin-VideoTag-0.0100,2021-01-14T01:13:20,GENE,backpan,released,0.0100,1,Statocles-Plugin-VideoTag,"Change video file anchors to video elements"
Nano-0.06,2021-01-14T00:51:39,AWNCORP,cpan,released,0.06,,Nano,"Minimalist Object Persistence"
Log-ger-UseYAMLForDump-0.002,2021-01-14T00:05:54,PERLANCAR,latest,released,0.002,,Log-ger-UseYAMLForDump,"Use YAML::PP to dump data structures (as YAML)"
Dist-Mgr-1.05,2021-01-13T22:20:47,STEVEB,backpan,released,1.05,,Dist-Mgr,"Automation for Perl distribution creation, integration, pre-release, release and post-release tasks."
Net-Saml2-0.29,2021-01-13T21:55:39,TIMLEGGE,cpan,released,0.29,,Net-Saml2,"SAML bindings and protocol implementation"
Games-Dice-Roller-0.03,2021-01-13T20:33:25,LORENZO,latest,released,0.03,,Games-Dice-Roller,"a full featured dice roller system"
exact-me-1.03,2021-01-13T19:15:03,GRYPHON,latest,released,1.03,,exact-me,"Original program path locations extension for exact"
exact-conf-1.05,2021-01-13T19:15:01,GRYPHON,latest,released,1.05,,exact-conf,"Cascading merged application configuration extension for exact"
exact-cli-1.05,2021-01-13T19:14:54,GRYPHON,latest,released,1.05,,exact-cli,"Command-line interface helper utilities extension for exact"
exact-class-1.11,2021-01-13T19:14:28,GRYPHON,backpan,released,1.11,,exact-class,"Simple class interface extension for exact"
Sub-Versions-1.04,2021-01-13T19:14:17,GRYPHON,latest,released,1.04,,Sub-Versions,"Subroutine versioning syntactic sugar"
Log-Dispatch-Email-Mailer-1.11,2021-01-13T19:14:06,GRYPHON,latest,released,1.11,,Log-Dispatch-Email-Mailer,"Log::Dispatch::Email subclass that sends mail using Email::Mailer"
App-Dest-1.29,2021-01-13T19:13:54,GRYPHON,backpan,released,1.29,,App-Dest,"Deployment State Manager"
Dist-Mgr-1.04,2021-01-13T19:12:28,STEVEB,backpan,released,1.04,,Dist-Mgr,"Automation for Perl distribution creation, integration, pre-release, release and post-release tasks."
English-Script-1.05,2021-01-13T19:12:01,GRYPHON,latest,released,1.05,,English-Script,"Parse English subset and convert to data or code"
Email-Mailer-1.17,2021-01-13T19:12:00,GRYPHON,backpan,released,1.17,,Email-Mailer,"Multi-purpose emailer for HTML, auto-text, attachments, and templates"
DBIx-Query-1.12,2021-01-13T19:11:54,GRYPHON,latest,released,1.12,,DBIx-Query,"Simplified abstracted chained DBI subclass"
Bot-IRC-X-WwwShorten-1.03,2021-01-13T19:10:30,GRYPHON,latest,released,1.03,,Bot-IRC-X-WwwShorten,"Bot::IRC plugin for automatic URL shortening"
Bot-IRC-X-UriTitle-1.04,2021-01-13T19:10:19,GRYPHON,latest,released,1.04,,Bot-IRC-X-UriTitle,"Bot::IRC plugin to parse and print URI titles"
Bot-IRC-X-Time-1.03,2021-01-13T19:10:17,GRYPHON,latest,released,1.03,,Bot-IRC-X-Time,"Bot::IRC plugin for some time functions"
Bot-IRC-X-Retort-1.04,2021-01-13T19:10:16,GRYPHON,latest,released,1.04,,Bot-IRC-X-Retort,"Bot::IRC plugin for bot-retorting to key words"
Bot-IRC-X-Reminder-1.06,2021-01-13T19:10:05,GRYPHON,latest,released,1.06,,Bot-IRC-X-Reminder,"Bot::IRC plugin for scheduling reminders"
Bot-IRC-X-MetarTaf-1.03,2021-01-13T19:09:54,GRYPHON,latest,released,1.03,,Bot-IRC-X-MetarTaf,"Bot::IRC plugin for METAR and TAF reporting"
Bot-IRC-X-Message-1.05,2021-01-13T19:08:27,GRYPHON,latest,released,1.05,,Bot-IRC-X-Message,"Bot::IRC plugin for leaving messages for nicks"
Bot-IRC-X-ManagementSpeak-1.03,2021-01-13T19:08:16,GRYPHON,latest,released,1.03,,Bot-IRC-X-ManagementSpeak,"Bot::IRC plugin for rendering management-speak"
Bot-IRC-X-Feeds-1.06,2021-01-13T19:08:05,GRYPHON,latest,released,1.06,,Bot-IRC-X-Feeds,"Bot::IRC plugin to watch and notify on changes in RSS feeds"
Bot-IRC-X-Dice-1.05,2021-01-13T19:07:54,GRYPHON,latest,released,1.05,,Bot-IRC-X-Dice,"Bot::IRC plugin for dice rolling"
Bot-IRC-1.32,2021-01-13T19:07:48,GRYPHON,backpan,released,1.32,,Bot-IRC,"Yet Another IRC Bot"
Bible-Reference-1.07,2021-01-13T19:06:21,GRYPHON,latest,released,1.07,,Bible-Reference,"Simple Bible reference parser, tester, and canonicalizer"
Bible-OBML-Gateway-1.12,2021-01-13T19:06:10,GRYPHON,latest,released,1.12,,Bible-OBML-Gateway,"Bible Gateway content conversion to Open Bible Markup Language (OBML)"
Bible-OBML-1.16,2021-01-13T19:02:01,GRYPHON,latest,released,1.16,,Bible-OBML,"Open Bible Markup Language parser and renderer"
Net-SSLeay-1.89_04,2021-01-13T19:01:50,CHRISN,cpan,developer,1.89_04,,Net-SSLeay,"Perl extension for using OpenSSL"
Config-Model-OpenSsh-2.8.4.2,2021-01-13T18:32:12,DDUMONT,cpan,released,2.8.4.2,,Config-Model-OpenSsh,"OpenSSH config editor"
Config-Model-OpenSsh-2.8.4.1,2021-01-13T18:30:19,DDUMONT,cpan,released,2.8.4.1,,Config-Model-OpenSsh,"OpenSSH config editor"
Config-Model-Itself-2.021,2021-01-13T18:16:01,DDUMONT,cpan,released,2.021,,Config-Model-Itself,"Model (or schema) editor for Config::Model"
Gtk2-Unique-0.07,2021-01-13T17:44:11,XAOC,latest,released,0.07,,Gtk2-Unique,"(DEPRECATED) Use single instance applications"
Template-Plugin-TimeDate-1.04,2021-01-13T16:47:09,GTERMARS,latest,released,1.04,,Template-Plugin-TimeDate,"Template::Toolkit plugin to parse/format dates using TimeDate"
PAR-Packer-1.052,2021-01-13T15:44:24,RSCHUPP,latest,released,1.052,,PAR-Packer,"PAR Packager"
Module-ScanDeps-1.30,2021-01-13T15:02:27,RSCHUPP,backpan,released,1.30,,Module-ScanDeps,"Recursively scan Perl code for dependencies"
PAR-1.017,2021-01-13T14:51:49,RSCHUPP,latest,released,1.017,,PAR,"Perl Archive Toolkit"
Log-Dispatch-Email-Mailer-1.10,2021-01-13T14:23:46,GRYPHON,backpan,released,1.10,,Log-Dispatch-Email-Mailer,"Log::Dispatch::Email subclass that sends mail using Email::Mailer"
App-url-1.006,2021-01-13T14:12:07,BDFOY,cpan,released,1.006,,App-url,"format a URL according to a sprintf-like template"
Bot-IRC-1.31,2021-01-13T14:09:59,GRYPHON,backpan,released,1.31,,Bot-IRC,"Yet Another IRC Bot"
Math-Matrix-0.94,2021-01-13T13:22:59,PJACKLAM,latest,released,0.94,,Math-Matrix,"multiply and invert matrices"
Promise-XS-0.12,2021-01-13T11:58:03,FELIPE,cpan,released,0.12,,Promise-XS,"Fast promises in Perl"
App-unichar-0.013,2021-01-13T11:52:42,BDFOY,latest,released,0.013,,App-unichar,"get info about a character"
Net-OBS-Client-0.0.6,2021-01-13T11:39:28,FSM,cpan,released,v0.0.6,,Net-OBS-Client,"simple OBS API calls"
InfluxDB-Client-Simple-1.00,2021-01-13T11:08:54,AASSAD,latest,released,1.00,,InfluxDB-Client-Simple,"The lightweight InfluxDB client"
QMail-QueueHandler-2.0.4,2021-01-13T11:02:18,DAVECROSS,latest,released,v2.0.4,,QMail-QueueHandler,"Module to manage QMail message queues"
Symbol-Approx-Sub-v3.1.3,2021-01-13T10:36:17,DAVECROSS,latest,released,v3.1.3,,Symbol-Approx-Sub,"Perl module for calling subroutines by approximate names!"
Bundle-BDFOY-20210112,2021-01-13T09:55:32,BDFOY,backpan,released,20210112,,Bundle-BDFOY,"install all modules by BDFOY"
App-dateseq-0.102,2021-01-13T09:48:52,PERLANCAR,backpan,released,0.102,,App-dateseq,"Generate a sequence of dates"
App-dateseq-0.101,2021-01-13T09:48:41,PERLANCAR,backpan,released,0.101,,App-dateseq,"Generate a sequence of dates"
RxPerl-v6.4.1,2021-01-13T09:37:37,KARJALA,backpan,released,v6.4.1,,RxPerl,"an implementation of Reactive Extensions / rxjs for Perl"
Calendar-Indonesia-Holiday-0.332,2021-01-13T09:36:10,PERLANCAR,backpan,released,0.332,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Calendar-Indonesia-Holiday-0.331,2021-01-13T09:34:02,PERLANCAR,backpan,released,0.331,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
RxPerl-v6.4.0,2021-01-13T09:32:35,KARJALA,backpan,released,v6.4.0,,RxPerl,"an implementation of Reactive Extensions / rxjs for Perl"
Object-Iterate-1.144,2021-01-13T09:24:41,BDFOY,cpan,released,1.144,,Object-Iterate,"iterators for objects that know the next element"
AutoReloader-0.03,2021-01-13T08:52:52,SHMEM,latest,released,0.03,,AutoReloader,"Lazy loading and reloading of anonymous subroutines"
Koha-Contrib-Sudoc-2.34,2021-01-13T08:50:39,FREDERICD,cpan,released,2.34,,Koha-Contrib-Sudoc,"Chargeur Koha par Tamil"
Text-LooksLike-0.00_01,2021-01-13T06:58:11,BKB,cpan,developer,0.00_01,1,Text-LooksLike,"make guesses about snippets of text"
Math-NoCarry-1.113,2021-01-13T06:23:50,BDFOY,latest,released,1.113,,Math-NoCarry,"Perl extension for no-carry arithmetic"
D64-Disk-Layout-0.02,2021-01-13T06:19:45,PAWELKROL,backpan,released,0.02,,D64-Disk-Layout,"Handling entire Commodore (D64/D71/D81) disk image data in pure Perl"
Mac-Pasteboard-0.012,2021-01-13T05:32:33,WYANT,cpan,released,0.012,,Mac-Pasteboard,"Manipulate Mac OS X pasteboards"
HTML-TableContentParser-0.303,2021-01-13T05:29:43,WYANT,cpan,released,0.303,,HTML-TableContentParser,"Extract tables from HTML"
Geo-WebService-Elevation-USGS-0.118,2021-01-13T05:28:09,WYANT,cpan,released,0.118,,Geo-WebService-Elevation-USGS,"Get elevation data from the USGS"
Mojo-Promise-Role-HigherOrder-1.004,2021-01-13T05:25:11,BDFOY,cpan,released,1.004,,Mojo-Promise-Role-HigherOrder,"Fulfill with the first fulfilled promise"
Data-FormValidator-Constraints-CreditCard-0.03,2021-01-13T05:18:35,GTERMARS,latest,released,0.03,,Data-FormValidator-Constraints-CreditCard,"Data constraints, using Business::CreditCard"
Mail-Milter-Authentication-3.20210113,2021-01-13T05:03:12,MBRADSHAW,cpan,released,3.20210113,,Mail-Milter-Authentication,"A Perl Mail Authentication Milter"
Mail-BIMI-3.20210113,2021-01-13T04:57:30,MBRADSHAW,cpan,released,3.20210113,,Mail-BIMI,"BIMI object"
Tk-GraphViz-1.10,2021-01-13T04:13:01,ETJ,latest,released,1.10,,Tk-GraphViz,"Tk widget (derived from Canvas) for displaying graphs in the GraphViz format."
App-CalId-0.131,2021-01-13T04:07:37,PERLANCAR,backpan,released,0.131,,App-CalId,"Display Indonesian calendar on the command-line"
Data-FormValidator-Constraints-MethodsFactory-0.03,2021-01-13T03:42:07,GTERMARS,latest,released,0.03,,Data-FormValidator-Constraints-MethodsFactory,"Create constraints for Data::FormValidator"
Promise-XS-0.12_02,2021-01-13T02:45:17,FELIPE,cpan,developer,0.12_02,,Promise-XS,"Fast promises in Perl"
Promise-XS-0.12_01,2021-01-13T02:43:50,FELIPE,cpan,developer,0.12_01,,Promise-XS,"Fast promises in Perl"
KelpX-Hooks-1.01,2021-01-13T02:39:46,BRTASTIC,latest,released,1.01,,KelpX-Hooks,"Override any method in your Kelp application"
App-sdif-4.18.2,2021-01-13T02:08:39,UTASHIRO,cpan,released,4.18.2,,App-sdif,"sdif and family tools, cdif and watchdiff"
Kelp-Module-WebSocket-AnyEvent-1.02,2021-01-13T01:44:20,BRTASTIC,backpan,released,1.02,,Kelp-Module-WebSocket-AnyEvent,"AnyEvent websocket server integration with Kelp"
Kelp-Module-Symbiosis-1.01,2021-01-13T01:06:06,BRTASTIC,backpan,released,1.01,,Kelp-Module-Symbiosis,"Manage an entire ecosystem of Plack organisms under Kelp"
XML-Sig-0.39,2021-01-13T00:29:13,TIMLEGGE,backpan,released,0.39,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
App-SubtitleUtils-0.003,2021-01-13T00:06:10,PERLANCAR,backpan,released,0.003,,App-SubtitleUtils,"Utilities related to video subtitles"
Store-Directories-0.3,2021-01-12T22:19:22,CAMTAUXE,backpan,released,0.3,,Store-Directories,"Manage a key/value store of directories with controls for"
Mail-TLSRPT-2.20210112,2021-01-12T22:17:55,MBRADSHAW,latest,released,2.20210112,,Mail-TLSRPT,"TLSRPT object"
Mail-DataFeed-Abusix-2.20210112,2021-01-12T22:15:05,MBRADSHAW,latest,released,2.20210112,,Mail-DataFeed-Abusix,"Send SMTP transaction data to the Abusix transaction feed"
Mail-AuthenticationResults-2.20210112,2021-01-12T22:11:15,MBRADSHAW,cpan,released,2.20210112,,Mail-AuthenticationResults,"Object Oriented Authentication-Results Headers"
Mail-AuthenticationResults-1.20210112.1,2021-01-12T22:07:31,MBRADSHAW,backpan,released,1.20210112.1,,Mail-AuthenticationResults,"Object Oriented Authentication-Results Headers"
Math-Matrix-0.93,2021-01-12T20:47:46,PJACKLAM,cpan,released,0.93,,Math-Matrix,"multiply and invert matrices"
Net-OBS-Client-0.0.5,2021-01-12T20:16:54,FSM,cpan,released,v0.0.5,1,Net-OBS-Client,"simple OBS API calls"
D64-Disk-Layout-Base-0.03,2021-01-12T19:47:36,PAWELKROL,latest,released,0.03,,D64-Disk-Layout-Base,"A base class for designing physical layouts of various Commodore disk image formats"
Template-Plugin-LinkTarget-0.04,2021-01-12T19:30:54,GTERMARS,latest,released,0.04,,Template-Plugin-LinkTarget,"Template Toolkit filter to add ""target"" attribute to all HTML links"
Workflow-1.49,2021-01-12T18:56:59,JONASBN,cpan,released,1.49,,Workflow,"Simple, flexible system to implement workflows"
Template-Plugin-NoFollow-1.04,2021-01-12T18:56:48,GTERMARS,latest,released,1.04,,Template-Plugin-NoFollow,"Template Toolkit filter to add rel=""nofollow"" to all HTML links"
Data-FormValidator-EmailValid-0.08,2021-01-12T18:56:37,GTERMARS,cpan,released,0.08,,Data-FormValidator-EmailValid,"Data::FormValidator e-mail address constraint/filter"
Template-Plugin-StripComments-1.03,2021-01-12T18:55:10,GTERMARS,latest,released,1.03,,Template-Plugin-StripComments,"Template Toolkit filter to strip comment blocks"
Log-Dispatch-TestDiag-0.03,2021-01-12T18:18:51,GTERMARS,latest,released,0.03,,Log-Dispatch-TestDiag,"Log to Test::More's diagnostic output"
Bible-Reference-1.06,2021-01-12T17:26:51,GRYPHON,backpan,released,1.06,,Bible-Reference,"Simple Bible reference parser, tester, and canonicalizer"
Games-Dice-Roller-0.02,2021-01-12T17:05:13,LORENZO,cpan,released,0.02,,Games-Dice-Roller,"a full featured dice roller system"
Bible-OBML-Gateway-1.11,2021-01-12T17:03:47,GRYPHON,backpan,released,1.11,,Bible-OBML-Gateway,"Bible Gateway content conversion to Open Bible Markup Language (OBML)"
Bible-OBML-1.15,2021-01-12T17:02:20,GRYPHON,backpan,released,1.15,,Bible-OBML,"Open Bible Markup Language parser and renderer"
App-Dest-1.28,2021-01-12T16:53:13,GRYPHON,backpan,released,1.28,,App-Dest,"Deployment State Manager"
Bot-IRC-X-WwwShorten-1.02,2021-01-12T16:44:11,GRYPHON,backpan,released,1.02,,Bot-IRC-X-WwwShorten,"Bot::IRC plugin for automatic URL shortening"
Bot-IRC-X-UriTitle-1.03,2021-01-12T16:42:49,GRYPHON,backpan,released,1.03,,Bot-IRC-X-UriTitle,"Bot::IRC plugin to parse and print URI titles"
Bot-IRC-X-Time-1.02,2021-01-12T16:41:27,GRYPHON,backpan,released,1.02,,Bot-IRC-X-Time,"Bot::IRC plugin for some time functions"
Bot-IRC-X-Retort-1.03,2021-01-12T16:40:05,GRYPHON,backpan,released,1.03,,Bot-IRC-X-Retort,"Bot::IRC plugin for bot-retorting to key words"
Bot-IRC-X-Reminder-1.05,2021-01-12T16:38:38,GRYPHON,backpan,released,1.05,,Bot-IRC-X-Reminder,"Bot::IRC plugin for scheduling reminders"
Bot-IRC-X-MetarTaf-1.02,2021-01-12T16:35:49,GRYPHON,backpan,released,1.02,,Bot-IRC-X-MetarTaf,"Bot::IRC plugin for METAR and TAF reporting"
